10%_constrained,20%_constrained,30%_constrained,50%_constrained,10%_or_+/-_2hr24min,20%_or_+/-_2hr24min,30%_or_+/-_2hr24min,50%_or_+/-_2hr24min,Year,Expt/Location,Aerated/Flowthrough/Neither,Temp,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Min_(hours),Max_(hours),Midpoint_(hours),Contraint_Percentage_([max-min]/mid,Start_+_End_Windows,Window,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
0,1,1,1,0,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c3-2,Haustrum haustorium,EPFS Rocks,13.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.5,2.8,no,0.017,no,,100,0.000,,6/18/2006 9:37,6/18/2006 10:42,,6/20/2006 3:25,6/20/2006 8:29,,1.70,1.95,1.82,40.72,46.87,43.79,0.14,6:09:00,0.26,3.76,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c20-3,Haustrum haustorium,EPFS Rocks,34.0,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.2,,no,0.291,no,,100,0.000,,6/19/2006 14:53,6/19/2006 18:42,,6/20/2006 3:25,6/20/2006 8:29,,0.36,0.73,0.55,8.72,17.60,13.16,0.68,8:53:00,0.37,2.63,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c22-3,Haustrum haustorium,EPFS Rocks,31.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.5,,no,0.147,YES,,100,0.000,,6/19/2006 14:53,6/19/2006 18:42,,6/20/2006 3:25,6/20/2006 8:29,,0.36,0.73,0.55,8.72,17.60,13.16,0.68,8:53:00,0.37,2.63,0
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,EPFS Rocks,11.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.0,1.9,yes,0.004,no,,100,0.000,,6/19/2006 10:59,6/19/2006 11:59,,6/20/2006 9:37,6/20/2006 10:42,,0.90,0.99,0.94,21.63,23.72,22.67,0.09,2:05:00,0.09,10.33,1
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c14-2,Haustrum haustorium,EPFS Rocks,15.3,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.9,2.7,no,0.008,no,,100,0.000,,6/18/2006 23:43,6/19/2006 8:25,,6/20/2006 11:32,6/20/2006 12:53,,1.13,1.55,1.34,27.12,37.17,32.14,0.31,10:03:00,0.42,2.33,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",22.7,,no,0.576,yes,,100,0.000,,6/20/2006 3:25,6/20/2006 8:29,,6/20/2006 15:01,6/20/2006 16:00,,0.27,0.52,0.40,6.53,12.58,9.56,0.63,6:03:00,0.25,3.82,0
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c6-1,Haustrum haustorium,EPFS Rocks,34.7,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",10.0,,no,0.066,no,,100,0.000,,6/19/2006 14:00,6/19/2006 14:53,,6/20/2006 16:00,6/20/2006 17:01,,1.05,1.13,1.09,25.12,27.02,26.07,0.07,1:54:00,0.08,11.21,1
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c26-1,Haustrum haustorium,EPFS Rocks,46.4,Siphonaria australis,EPFS & Lighthouse Reef,12.8,,no,0.128,no,,80,0.005,,6/19/2006 9:29,6/19/2006 10:53,,6/20/2006 18:42,6/20/2006 19:34,,1.33,1.42,1.37,31.82,34.08,32.95,0.07,2:16:00,0.09,9.57,1
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c19-2,Haustrum haustorium,EPFS Rocks,34.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",24.1,,no,0.584,no,,100,0.000,,6/20/2006 3:25,6/20/2006 8:29,,6/20/2006 20:27,6/20/2006 21:44,,0.50,0.76,0.63,11.97,18.32,15.14,0.42,6:21:00,0.26,3.64,0
0,1,1,1,0,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c24-2,Haustrum haustorium,EPFS Rocks,28.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.7,,no,0.243,no,,90,0.008,,6/19/2006 11:29,6/19/2006 11:59,,6/20/2006 23:43,6/21/2006 4:37,,1.49,1.71,1.60,35.73,41.13,38.43,0.14,5:24:00,0.22,4.26,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,3.1,yes,0.016,no,,100,0.000,,6/20/2006 10:45,,yes,6/20/2006 23:43,6/21/2006 4:40,,0.54,0.75,0.64,12.97,17.92,15.44,0.32,4:57:00,0.21,4.62,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c7-2,Haustrum haustorium,EPFS Rocks,33.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",16.4,,no,0.298,no,,100,0.000,,6/20/2006 20:25,6/20/2006 21:41,,6/21/2006 4:37,6/21/2006 9:05,,0.29,0.53,0.41,6.93,12.67,9.80,0.59,5:44:00,0.24,4.02,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c19-2,Haustrum haustorium,EPFS Rocks,16.2,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,3.0,no,0.010,no,,100,0.000,,6/20/2006 19:36,6/20/2006 20:25,,6/21/2006 4:37,6/21/2006 9:05,,0.34,0.56,0.45,8.20,13.48,10.84,0.49,5:17:00,0.22,4.35,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",24.5,,no,0.577,no,,100,0.000,,6/20/2006 23:45,6/21/2006 4:40,,6/21/2006 4:40,6/21/2006 9:09,,0.00,0.39,0.20,0.00,9.40,4.70,2.00,9:24:00,0.39,2.49,0
0,1,1,1,1,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c22-3,Haustrum haustorium,EPFS Rocks,31.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.9,,no,0.260,no,,90,0.010,,6/20/2006 20:27,6/20/2006 21:44,,6/21/2006 9:09,6/21/2006 10:07,,0.48,0.57,0.52,11.42,13.67,12.54,0.18,2:15:00,0.09,9.64,1
0,1,1,1,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48.0,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",18.0,,no,0.179,no,,100,0.000,not observed feeding 21:41 thru 10:05 next day….missed or truly not feeding????,6/20/2006 19:36,6/20/2006 20:25,,6/21/2006 10:05,6/21/2006 11:37,,0.57,0.67,0.62,13.67,16.02,14.84,0.16,2:21:00,0.10,9.27,1
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c4-2,Haustrum haustorium,EPFS Rocks,25.0,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.5,,no,0.193,no,,70,0.016,,6/20/2006 13:55,6/20/2006 15:01,,6/21/2006 13:35,6/21/2006 14:39,,0.94,1.03,0.99,22.57,24.73,23.65,0.09,2:10:00,0.09,9.97,1
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c16-1,Haustrum haustorium,EPFS Rocks,35.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",9.1,,no,0.054,no,,100,0.000,,6/21/2006 4:37,6/21/2006 9:05,,6/21/2006 17:41,6/21/2006 18:32,,0.36,0.58,0.47,8.60,13.92,11.26,0.47,5:19:00,0.22,4.32,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c19-2,Haustrum haustorium,EPFS Rocks,34.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",23.4,,no,0.572,no,,100,0.000,,6/21/2006 4:40,6/21/2006 9:09,,6/21/2006 17:44,6/21/2006 18:35,,0.36,0.58,0.47,8.58,13.92,11.25,0.47,5:20:00,0.22,4.31,0
0,0,0,1,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48.0,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.1,,no,0.242,no,,100,0.000,,6/21/2006 14:36,6/21/2006 15:42,,6/21/2006 19:54,6/21/2006 21:02,,0.18,0.27,0.22,4.20,6.43,5.32,0.42,2:14:00,0.09,9.70,1
0,0,1,1,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.5,,no,0.165,no,,100,0.000,,6/21/2006 12:42,6/21/2006 13:33,,6/21/2006 19:54,6/21/2006 21:02,,0.26,0.35,0.31,6.35,8.33,7.34,0.27,1:59:00,0.08,10.79,1
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c14-3,Haustrum haustorium,EPFS Rocks,34.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.3,,no,0.160,no,,100,0.000,,6/21/2006 9:03,6/21/2006 10:03,,6/21/2006 21:57,6/22/2006 5:30,,0.50,0.85,0.67,11.90,20.45,16.17,0.53,8:33:00,0.36,2.73,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c9-2,Haustrum haustorium,EPFS Rocks,36.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",16.4,,no,0.314,no,,50,0.024,,6/21/2006 14:36,6/21/2006 15:42,,6/21/2006 21:59,6/22/2006 5:55,,0.26,0.64,0.45,6.28,15.32,10.80,0.84,9:02:00,0.38,2.59,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c8-2,Haustrum haustorium,EPFS Rocks,19.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,2.6,no,0.010,no,,100,0.000,,6/21/2006 15:40,6/21/2006 16:40,,6/22/2006 5:30,6/22/2006 9:56,,0.53,0.76,0.65,12.83,18.27,15.55,0.35,5:26:00,0.23,4.23,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.6,,no,0.143,no,,100,0.000,,6/21/2006 21:59,6/22/2006 5:33,,6/22/2006 5:33,6/22/2006 10:00,,0.00,0.50,0.25,0.00,12.02,6.01,2.00,12:01:00,0.50,1.96,0
0,0,0,0,1,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c14-2,Haustrum haustorium,EPFS Rocks,32.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",11.1,,no,0.066,no,,100,0.000,,6/22/2006 10:03,6/22/2006 11:18,,6/22/2006 14:10,6/22/2006 15:05,,0.12,0.21,0.16,2.87,5.03,3.95,0.55,2:10:00,0.09,9.97,1
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48.0,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.8,,no,0.439,no,,100,0.000,,6/22/2006 5:33,6/22/2006 10:00,,6/22/2006 16:00,6/22/2006 17:06,,0.25,0.48,0.37,6.00,11.55,8.78,0.63,5:33:00,0.23,4.15,0
0,0,0,0,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c18-1,Haustrum haustorium,EPFS Rocks,43.9,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",18.1,,no,0.267,no,,100,0.000,,6/22/2006 12:06,6/22/2006 13:07,,6/22/2006 16:00,6/22/2006 17:06,,0.12,0.21,0.16,2.88,5.00,3.94,0.54,2:07:00,0.09,10.18,1
0,0,0,1,1,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c17-2,Haustrum haustorium,EPFS Rocks,35.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",8.9,,no,0.038,no,,100,0.000,,6/22/2006 10:03,6/22/2006 11:18,,6/22/2006 16:05,6/22/2006 17:11,,0.20,0.30,0.25,4.78,7.13,5.96,0.39,2:21:00,0.10,9.27,1
0,0,0,1,1,1,1,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c21-3,Haustrum haustorium,EPFS Rocks,28.0,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",13.1,,no,0.085,no,,100,0.000,,6/22/2006 9:56,6/22/2006 11:10,,6/22/2006 17:03,6/22/2006 18:02,,0.25,0.34,0.29,5.88,8.10,6.99,0.32,2:13:00,0.09,9.77,1
0,1,1,1,0,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c13-2,Haustrum haustorium,EPFS Rocks,30.0,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.7,,no,0.170,no,,100,0.000,,6/21/2006 4:37,6/21/2006 9:05,,6/22/2006 17:06,6/22/2006 18:06,,1.33,1.56,1.45,32.02,37.48,34.75,0.16,5:28:00,0.23,4.21,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c8-2,Haustrum haustorium,EPFS Rocks,27.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",10.5,,no,0.060,no,,100,0.000,,6/22/2006 5:55,6/22/2006 10:00,,6/22/2006 18:06,6/22/2006 19:06,,0.34,0.55,0.44,8.10,13.18,10.64,0.48,5:05:00,0.21,4.51,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c9-2,Haustrum haustorium,EPFS Rocks,47.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",20.3,,no,0.519,no,,90,0.008,,6/21/2006 22:02,6/22/2006 5:37,,6/22/2006 18:09,6/22/2006 19:10,,0.52,0.88,0.70,12.53,21.13,16.83,0.51,8:36:00,0.36,2.71,0
0,0,1,1,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c7-2,Haustrum haustorium,EPFS Rocks,33.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",17.6,,no,0.261,no,,100,0.000,,6/22/2006 10:00,6/22/2006 11:14,,6/22/2006 19:06,6/22/2006 20:08,,0.33,0.42,0.38,7.87,10.13,9.00,0.25,2:16:00,0.09,9.57,1
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c21-3,Haustrum haustorium,EPFS Rocks,28.0,Cellana denticulata,EPFS & Lighthouse Reef,10.8,,no,0.051,no,,100,0.000,,6/22/2006 17:03,6/22/2006 18:02,,6/22/2006 22:03,6/23/2006 5:55,,0.17,0.54,0.35,4.02,12.87,8.44,1.05,8:51:00,0.37,2.64,0
0,0,1,1,0,0,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c2-2,Haustrum haustorium,EPFS Rocks,11.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.1,2.7,yes,0.012,no,,100,0.000,,6/21/2006 9:05,6/21/2006 10:05,,6/22/2006 22:05,6/23/2006 6:00,,1.50,1.87,1.69,36.00,44.92,40.46,0.22,8:55:00,0.37,2.62,0
0,0,1,1,0,0,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c21-2,Haustrum haustorium,EPFS Rocks,38.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.6,,no,0.363,no,,90,0.009,,6/21/2006 20:54,6/21/2006 21:02,,6/22/2006 22:05,6/23/2006 6:00,,1.04,1.38,1.21,25.05,33.10,29.08,0.28,8:03:00,0.34,2.90,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.5,3.2,no,0.016,no,,100,0.000,,6/22/2006 11:18,6/22/2006 12:11,,6/22/2006 22:07,6/23/2006 6:04,,0.41,0.78,0.60,9.93,18.77,14.35,0.62,8:50:00,0.37,2.65,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c14-2,Haustrum haustorium,EPFS Rocks,32.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",11.1,,no,0.073,no,,100,0.000,,6/22/2006 17:11,6/22/2006 18:09,,6/22/2006 22:07,6/23/2006 6:04,,0.17,0.54,0.35,3.97,12.88,8.43,1.06,8:55:00,0.37,2.62,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c8-2,Haustrum haustorium,EPFS Rocks,19.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.0,2.8,yes,0.011,no,,100,0.000,,6/22/2006 5:30,6/22/2006 9:56,,6/23/2006 5:55,6/23/2006 11:16,,0.83,1.24,1.04,19.98,29.77,24.88,0.39,9:47:00,0.41,2.39,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c21-3,Haustrum haustorium,EPFS Rocks,28.0,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",12.0,,no,0.055,no,,100,0.000,,6/22/2006 22:03,6/23/2006 5:55,,6/23/2006 5:55,6/23/2006 11:16,,0.00,0.55,0.28,0.00,13.22,6.61,2.00,13:13:00,0.55,1.78,0
0,0,0,1,0,0,0,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.3,3.2,yes,0.014,no,,100,0.000,,6/22/2006 14:10,6/22/2006 15:05,,6/23/2006 6:04,6/23/2006 11:24,,0.62,0.88,0.75,14.98,21.23,18.11,0.35,6:15:00,0.26,3.70,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c4-2,Haustrum haustorium,EPFS Rocks,25.0,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.3,,no,0.206,no,,80,0.013,,6/22/2006 21:10,6/22/2006 22:07,,6/23/2006 6:04,6/23/2006 11:24,,0.33,0.59,0.46,7.95,14.23,11.09,0.57,6:17:00,0.26,3.68,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c17-2,Haustrum haustorium,EPFS Rocks,35.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",7.7,,no,0.020,no,,100,0.000,,6/22/2006 22:07,6/23/2006 6:04,,6/23/2006 6:04,6/23/2006 11:24,,0.00,0.55,0.28,0.00,13.28,6.64,2.00,13:17:00,0.55,1.77,0
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-3,Haustrum haustorium,EPFS Rocks,13.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.8,3.1,no,0.016,no,,100,0.000,,6/21/2006 9:20,6/21/2006 10:05,,6/23/2006 18:42,6/23/2006 23:05,,2.36,2.57,2.47,56.62,61.75,59.18,0.09,5:08:00,0.21,4.47,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c18-1,Haustrum haustorium,EPFS Rocks,43.9,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.7,,no,0.311,no,,100,0.000,,6/23/2006 15:21,6/23/2006 16:23,,6/23/2006 18:42,6/23/2006 23:05,,0.10,0.32,0.21,2.32,7.73,5.03,1.08,5:25:00,0.23,4.24,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.6,2.5,yes,0.008,no,,100,0.000,,6/23/2006 6:04,6/23/2006 11:24,,6/23/2006 18:43,6/23/2006 23:08,,0.30,0.71,0.51,7.32,17.07,12.19,0.80,9:45:00,0.41,2.40,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",12.6,,no,0.117,no,,100,0.000,,6/23/2006 12:06,6/23/2006 13:06,,6/23/2006 23:05,6/24/2006 6:35,,0.42,0.77,0.59,9.98,18.48,14.23,0.60,8:30:00,0.35,2.75,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c5-2,Haustrum haustorium,EPFS Rocks,39.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.3,,no,0.198,no,,0,0.028,,6/21/2006 9:09,6/21/2006 10:07,,6/23/2006 23:08,6/24/2006 6:39,,2.54,2.90,2.72,61.02,69.50,65.26,99999.00,8:29:00,0.35,2.75,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",2.9,1.9,yes,0.003,no,,100,0.000,,6/23/2006 18:43,6/23/2006 23:08,,6/23/2006 23:08,6/24/2006 6:39,,0.00,0.50,0.25,0.00,11.93,5.97,2.00,11:56:00,0.50,1.97,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",26.0,,no,0.916,no,,100,0.000,,6/23/2006 6:04,6/23/2006 11:24,,6/23/2006 23:08,6/24/2006 6:39,,0.49,1.02,0.76,11.73,24.58,18.16,0.71,12:51:00,0.54,1.83,0
0,1,1,1,0,1,1,1,2006,H-Times-TopLab-MidTemp,Aerated,14.3,c15-2,Haustrum haustorium,EPFS Rocks,18.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",7.0,4.3,no,0.043,no,,100,0.000,,6/22/2006 5:33,6/22/2006 10:00,,6/24/2006 6:35,6/24/2006 11:49,,1.86,2.26,2.06,44.58,54.27,49.43,0.20,9:41:00,0.40,2.42,0
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c16-2,Haustrum haustorium,EPFS Rocks,13.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.0,2.8,yes,0.011,no,,100,0.000,,6/23/2006 13:04,6/23/2006 14:08,,6/24/2006 15:09,6/24/2006 16:08,,1.04,1.13,1.09,25.02,27.07,26.04,0.08,2:03:00,0.09,10.48,1
1,1,1,1,1,1,1,1,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c12-2,Haustrum haustorium,EPFS Rocks,13.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.5,2.4,yes,0.008,no,,100,0.000,,6/22/2006 15:05,6/22/2006 16:04,,6/24/2006 17:08,6/24/2006 18:08,,2.04,2.13,2.09,49.07,51.05,50.06,0.04,1:59:00,0.08,10.79,1
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c21-3,Haustrum haustorium,EPFS Rocks,28.0,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",15.8,,no,0.131,no,,100,0.000,,6/24/2006 6:33,6/24/2006 11:47,,6/24/2006 18:04,6/24/2006 18:58,,0.26,0.52,0.39,6.28,12.42,9.35,0.66,6:08:00,0.26,3.77,0
0,0,0,0,1,1,1,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c17-3,Haustrum haustorium,EPFS Rocks,26.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",5.0,,no,0.004,no,,100,0.000,,6/24/2006 16:08,6/24/2006 17:04,,6/24/2006 18:04,6/24/2006 18:58,,0.04,0.12,0.08,1.00,2.83,1.92,0.96,1:50:00,0.08,11.58,1
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c4-2,Haustrum haustorium,EPFS Rocks,25.0,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",10.4,,no,0.060,no,,100,0.000,,6/23/2006 23:08,6/24/2006 6:39,,6/24/2006 18:08,6/24/2006 19:04,,0.48,0.83,0.65,11.48,19.93,15.71,0.54,8:27:00,0.35,2.76,0
0,0,0,0,1,1,1,1,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c17-3,Haustrum haustorium,EPFS Rocks,26.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",6.6,,no,0.011,no,,100,0.000,,6/24/2006 18:58,6/24/2006 20:00,,6/24/2006 22:00,6/24/2006 23:14,,0.08,0.18,0.13,2.00,4.27,3.13,0.72,2:16:00,0.09,9.57,1
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-LowTemp,Aerated,10.0,c1-1,Haustrum haustorium,EPFS Rocks,53.6,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.7,,no,0.375,no,,100,0.000,,6/24/2006 11:47,6/24/2006 13:04,,6/24/2006 23:14,6/25/2006 7:22,,0.42,0.82,0.62,10.17,19.58,14.87,0.63,9:25:00,0.39,2.49,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c20-3,Haustrum haustorium,EPFS Rocks,34.0,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.9,,no,0.241,no,,100,0.000,,6/23/2006 23:08,6/24/2006 6:39,,6/24/2006 23:18,6/25/2006 7:29,,0.69,1.35,1.02,16.65,32.35,24.50,0.64,15:42:00,0.65,1.51,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.5,2.3,no,0.009,no,,100,0.000,,6/24/2006 11:53,6/24/2006 13:17,,6/24/2006 23:18,6/25/2006 7:29,,0.42,0.82,0.62,10.02,19.60,14.81,0.65,9:35:00,0.40,2.44,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c9-2,Haustrum haustorium,EPFS Rocks,47.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",19.5,,no,0.498,no,,100,0.000,,6/23/2006 23:08,6/24/2006 6:39,,6/24/2006 23:18,6/25/2006 7:29,,0.69,1.35,1.02,16.65,32.35,24.50,0.64,15:42:00,0.65,1.51,0
0,0,0,0,0,0,0,0,2006,H-Times-TopLab-HighTemp,Aerated,18.0,c13-2,Haustrum haustorium,EPFS Rocks,22.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",9.7,,no,0.048,no,,100,0.000,,6/24/2006 13:17,6/24/2006 14:09,,6/24/2006 23:18,6/25/2006 7:29,,0.38,0.76,0.57,9.15,18.20,13.67,0.66,9:03:00,0.38,2.58,0
