Site,RecountNum,ElapsedDays,Block,Plot,Trtmt,SpeciesName,PercentCoverSpecies,ExtrapolatedCount
TaurangaHead,1,178,A,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,413
TaurangaHead,1,178,A,4,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,178,A,4,+ Pred,Epopella plicata COUNT,FALSE,17
TaurangaHead,1,178,A,4,+ Pred,Gravel,TRUE,40
TaurangaHead,1,178,A,4,+ Pred,Haustrum scobina,FALSE,9
TaurangaHead,1,178,A,4,+ Pred,Margarella spp,FALSE,3
TaurangaHead,1,178,A,4,+ Pred,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,A,4,+ Pred,Notoacmea Black,FALSE,2
TaurangaHead,1,178,A,4,+ Pred,Notoacmea Radialspokes,FALSE,8
TaurangaHead,1,178,A,4,+ Pred,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,178,A,4,+ Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,178,A,4,+ Pred,Risellopsis varia,FALSE,18
TaurangaHead,1,178,A,4,+ Pred,Siphonaria australis,FALSE,2
TaurangaHead,1,178,A,4,+ Pred,UNID Algae Red,TRUE,6
TaurangaHead,1,178,A,4,+ Pred,UNID Anemone,TRUE,1
TaurangaHead,1,178,A,4,+ Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,178,A,4,+ Pred,Xenostrobus pulex COUNT,FALSE,530
TaurangaHead,1,178,A,4,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,14
TaurangaHead,1,178,A,2,Bare Ctrl,Austrolittorina antipodum,FALSE,86
TaurangaHead,1,178,A,2,Bare Ctrl,Austrolittorina cincta,FALSE,254
TaurangaHead,1,178,A,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,13
TaurangaHead,1,178,A,2,Bare Ctrl,Elminius modestus COUNT,FALSE,11
TaurangaHead,1,178,A,2,Bare Ctrl,Notoacmea Black,FALSE,1
TaurangaHead,1,178,A,2,Bare Ctrl,Notoacmea Net,FALSE,2
TaurangaHead,1,178,A,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,28
TaurangaHead,1,178,A,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,3
TaurangaHead,1,178,A,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,5
TaurangaHead,1,178,A,3,Ctrl,Austrolittorina antipodum,FALSE,49
TaurangaHead,1,178,A,3,Ctrl,Austrolittorina cincta,FALSE,207
TaurangaHead,1,178,A,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,56
TaurangaHead,1,178,A,3,Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,178,A,3,Ctrl,Epopella plicata COUNT,FALSE,9
TaurangaHead,1,178,A,3,Ctrl,Haustrum scobina,FALSE,1
TaurangaHead,1,178,A,3,Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,A,3,Ctrl,Notoacmea Black,FALSE,13
TaurangaHead,1,178,A,3,Ctrl,Notoacmea Radialspokes,FALSE,4
TaurangaHead,1,178,A,3,Ctrl,Risellopsis varia,FALSE,1
TaurangaHead,1,178,A,3,Ctrl,UNID Algae Red,TRUE,2
TaurangaHead,1,178,A,3,Ctrl,UNID Tar,TRUE,0.5
TaurangaHead,1,178,A,3,Ctrl,Xenostrobus pulex COUNT,FALSE,663
TaurangaHead,1,178,A,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,6
TaurangaHead,1,178,B,3,- Pred,Austrolittorina antipodum,FALSE,2
TaurangaHead,1,178,B,3,- Pred,Austrolittorina cincta,FALSE,90
TaurangaHead,1,178,B,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,45
TaurangaHead,1,178,B,3,- Pred,Epopella plicata COUNT,FALSE,143
TaurangaHead,1,178,B,3,- Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,178,B,3,- Pred,Haustrum scobina,FALSE,2
TaurangaHead,1,178,B,3,- Pred,Nereididae spp,FALSE,4
TaurangaHead,1,178,B,3,- Pred,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,178,B,3,- Pred,Notoacmea Black,FALSE,18
TaurangaHead,1,178,B,3,- Pred,Notoacmea Radialspokes,FALSE,13
TaurangaHead,1,178,B,3,- Pred,Risellopsis varia,FALSE,6
TaurangaHead,1,178,B,3,- Pred,Siphonaria australis,FALSE,2
TaurangaHead,1,178,B,3,- Pred,Siphonaria eggs,FALSE,2
TaurangaHead,1,178,B,3,- Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,178,B,3,- Pred,Xenostrobus pulex COUNT,FALSE,934
TaurangaHead,2,178,B,3,- Pred,Xenostrobus pulex COUNT,FALSE,1026
TaurangaHead,1,178,B,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,3
TaurangaHead,1,178,B,4,+ Pred,Austrolittorina antipodum,FALSE,2
TaurangaHead,1,178,B,4,+ Pred,Austrolittorina cincta,FALSE,101
TaurangaHead,1,178,B,4,+ Pred,Benhamina obliquata,FALSE,2
TaurangaHead,1,178,B,4,+ Pred,Cellana ornata,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,101
TaurangaHead,1,178,B,4,+ Pred,Epopella plicata COUNT,FALSE,15
TaurangaHead,1,178,B,4,+ Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,Haustrum scobina,FALSE,3
TaurangaHead,1,178,B,4,+ Pred,Margarella spp,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,Nereididae spp,FALSE,2
TaurangaHead,1,178,B,4,+ Pred,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,Notoacmea Black,FALSE,14
TaurangaHead,1,178,B,4,+ Pred,Notoacmea Net,FALSE,5
TaurangaHead,1,178,B,4,+ Pred,Notoacmea Radialspokes,FALSE,13
TaurangaHead,1,178,B,4,+ Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,Risellopsis varia,FALSE,25
TaurangaHead,1,178,B,4,+ Pred,Siphonaria australis,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,178,B,4,+ Pred,UNID Algae Red,TRUE,7
TaurangaHead,1,178,B,4,+ Pred,Xenostrobus pulex COUNT,FALSE,647
TaurangaHead,1,178,B,4,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,9
TaurangaHead,1,178,B,1,Bare Ctrl,Austrolittorina antipodum,FALSE,45
TaurangaHead,1,178,B,1,Bare Ctrl,Austrolittorina cincta,FALSE,69
TaurangaHead,1,178,B,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,5
TaurangaHead,1,178,B,1,Bare Ctrl,Epopella plicata COUNT,FALSE,24
TaurangaHead,1,178,B,1,Bare Ctrl,Haustrum scobina,FALSE,2
TaurangaHead,1,178,B,1,Bare Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,B,1,Bare Ctrl,Notoacmea Black,FALSE,2
TaurangaHead,1,178,B,1,Bare Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,178,B,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,51
TaurangaHead,1,178,B,1,Bare Ctrl,Risellopsis varia,FALSE,2
TaurangaHead,1,178,B,1,Bare Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,178,B,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,2
TaurangaHead,1,178,B,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,15
TaurangaHead,1,178,B,2,Ctrl,Austrolittorina antipodum,FALSE,69
TaurangaHead,1,178,B,2,Ctrl,Austrolittorina cincta,FALSE,142
TaurangaHead,1,178,B,2,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,147
TaurangaHead,1,178,B,2,Ctrl,Epopella plicata COUNT,FALSE,51
TaurangaHead,1,178,B,2,Ctrl,Haustrum scobina,FALSE,10
TaurangaHead,1,178,B,2,Ctrl,Notoacmea 2spokes,FALSE,3
TaurangaHead,1,178,B,2,Ctrl,Notoacmea Black,FALSE,27
TaurangaHead,1,178,B,2,Ctrl,Notoacmea Net,FALSE,2
TaurangaHead,1,178,B,2,Ctrl,Notoacmea Radialspokes,FALSE,11
TaurangaHead,1,178,B,2,Ctrl,Patelloida corticata,FALSE,1
TaurangaHead,1,178,B,2,Ctrl,Porphyra COUNT,FALSE,5
TaurangaHead,1,178,B,2,Ctrl,Risellopsis varia,FALSE,4
TaurangaHead,1,178,B,2,Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,178,B,2,Ctrl,Xenostrobus pulex COUNT,FALSE,665
TaurangaHead,1,178,B,2,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,10
TaurangaHead,1,178,C,4,- Pred,Austrolittorina antipodum,FALSE,6
TaurangaHead,1,178,C,4,- Pred,Austrolittorina cincta,FALSE,344
TaurangaHead,1,178,C,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,90
TaurangaHead,1,178,C,4,- Pred,Epopella plicata COUNT,FALSE,6
TaurangaHead,1,178,C,4,- Pred,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,178,C,4,- Pred,Notoacmea Black,FALSE,26
TaurangaHead,1,178,C,4,- Pred,Notoacmea Radialspokes,FALSE,10
TaurangaHead,1,178,C,4,- Pred,Patelloida corticata,FALSE,1
TaurangaHead,1,178,C,4,- Pred,Porphyra COUNT,FALSE,3
TaurangaHead,1,178,C,4,- Pred,Risellopsis varia,FALSE,3
TaurangaHead,1,178,C,4,- Pred,UNID Algae Red,TRUE,8
TaurangaHead,1,178,C,4,- Pred,Xenostrobus pulex COUNT,FALSE,954
TaurangaHead,1,178,C,4,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,16
TaurangaHead,1,178,C,2,+ Pred,Austrolittorina antipodum,FALSE,8
TaurangaHead,1,178,C,2,+ Pred,Austrolittorina cincta,FALSE,68
TaurangaHead,1,178,C,2,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,61
TaurangaHead,1,178,C,2,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,178,C,2,+ Pred,Epopella plicata COUNT,FALSE,38
TaurangaHead,1,178,C,2,+ Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,178,C,2,+ Pred,Haustrum scobina,FALSE,5
TaurangaHead,1,178,C,2,+ Pred,Haustrum scobina eggmasses,FALSE,7
TaurangaHead,1,178,C,2,+ Pred,Hemigrapsus sexdentatus,FALSE,1
TaurangaHead,1,178,C,2,+ Pred,Margarella spp,FALSE,5
TaurangaHead,1,178,C,2,+ Pred,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,C,2,+ Pred,Notoacmea Black,FALSE,9
TaurangaHead,1,178,C,2,+ Pred,Notoacmea Radialspokes,FALSE,8
TaurangaHead,1,178,C,2,+ Pred,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,178,C,2,+ Pred,Porphyra COUNT,FALSE,26
TaurangaHead,1,178,C,2,+ Pred,Risellopsis varia,FALSE,1
TaurangaHead,1,178,C,2,+ Pred,UNID Algae Green,TRUE,0.1
TaurangaHead,1,178,C,2,+ Pred,UNID Algae Red,TRUE,20
TaurangaHead,1,178,C,2,+ Pred,UNID Macroalgae,TRUE,0.1
TaurangaHead,1,178,C,2,+ Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,178,C,2,+ Pred,Xenostrobus pulex COUNT,FALSE,517
TaurangaHead,1,178,C,2,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,16
TaurangaHead,1,178,C,1,Bare Ctrl,Austrolittorina antipodum,FALSE,99
TaurangaHead,1,178,C,1,Bare Ctrl,Austrolittorina cincta,FALSE,259
TaurangaHead,1,178,C,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,175
TaurangaHead,1,178,C,1,Bare Ctrl,Epopella plicata COUNT,FALSE,6
TaurangaHead,1,178,C,1,Bare Ctrl,Haustrum scobina,FALSE,1
TaurangaHead,1,178,C,1,Bare Ctrl,Margarella spp,FALSE,1
TaurangaHead,1,178,C,1,Bare Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,C,1,Bare Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,178,C,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,13
TaurangaHead,1,178,C,1,Bare Ctrl,Risellopsis varia,FALSE,1
TaurangaHead,1,178,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,3
TaurangaHead,1,178,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,21
TaurangaHead,1,178,C,3,Ctrl,Austrolittorina antipodum,FALSE,49
TaurangaHead,1,178,C,3,Ctrl,Austrolittorina cincta,FALSE,290
TaurangaHead,1,178,C,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,132
TaurangaHead,1,178,C,3,Ctrl,Epopella plicata COUNT,FALSE,12
TaurangaHead,1,178,C,3,Ctrl,Haustrum scobina,FALSE,3
TaurangaHead,1,178,C,3,Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,C,3,Ctrl,Notoacmea Black,FALSE,19
TaurangaHead,1,178,C,3,Ctrl,Notoacmea Net,FALSE,4
TaurangaHead,1,178,C,3,Ctrl,Notoacmea Radialspokes,FALSE,11
TaurangaHead,1,178,C,3,Ctrl,Porphyra COUNT,FALSE,1
TaurangaHead,1,178,C,3,Ctrl,Risellopsis varia,FALSE,2
TaurangaHead,1,178,C,3,Ctrl,UNID Algae Red,TRUE,10
TaurangaHead,1,178,C,3,Ctrl,Xenostrobus pulex COUNT,FALSE,738
TaurangaHead,1,178,C,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,6
TaurangaHead,1,178,D,3,- Pred,Austrolittorina antipodum,FALSE,7
TaurangaHead,1,178,D,3,- Pred,Austrolittorina cincta,FALSE,135
TaurangaHead,1,178,D,3,- Pred,Benhamina obliquata,FALSE,3
TaurangaHead,1,178,D,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,136
TaurangaHead,1,178,D,3,- Pred,Epopella plicata COUNT,FALSE,49
TaurangaHead,1,178,D,3,- Pred,Haustrum scobina,FALSE,4
TaurangaHead,1,178,D,3,- Pred,Haustrum scobina eggmasses,FALSE,8
TaurangaHead,1,178,D,3,- Pred,Porphyra COUNT,FALSE,38
TaurangaHead,1,178,D,3,- Pred,Risellopsis varia,FALSE,4
TaurangaHead,1,178,D,3,- Pred,Siphonaria australis,FALSE,6
TaurangaHead,1,178,D,3,- Pred,Siphonaria eggs,FALSE,1
TaurangaHead,1,178,D,3,- Pred,Xenostrobus pulex COUNT,FALSE,251
TaurangaHead,2,178,D,3,- Pred,Xenostrobus pulex COUNT,FALSE,234
TaurangaHead,1,178,D,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,5
TaurangaHead,1,178,D,2,+ Pred,Austrolittorina antipodum,FALSE,21
TaurangaHead,1,178,D,2,+ Pred,Austrolittorina cincta,FALSE,94
TaurangaHead,1,178,D,2,+ Pred,Benhamina obliquata,FALSE,1
TaurangaHead,1,178,D,2,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,209
TaurangaHead,1,178,D,2,+ Pred,Epopella plicata COUNT,FALSE,35
TaurangaHead,1,178,D,2,+ Pred,Haustrum scobina,FALSE,3
TaurangaHead,1,178,D,2,+ Pred,Margarella spp,FALSE,2
TaurangaHead,1,178,D,2,+ Pred,Onchidella nigricans,FALSE,1
TaurangaHead,1,178,D,2,+ Pred,Porphyra COUNT,FALSE,8
TaurangaHead,1,178,D,2,+ Pred,Risellopsis varia,FALSE,3
TaurangaHead,1,178,D,2,+ Pred,Siphonaria australis,FALSE,5
TaurangaHead,1,178,D,2,+ Pred,Siphonaria eggs,FALSE,2
TaurangaHead,1,178,D,2,+ Pred,Xenostrobus pulex COUNT,FALSE,507
TaurangaHead,1,178,D,1,Bare Ctrl,Austrolittorina antipodum,FALSE,56
TaurangaHead,1,178,D,1,Bare Ctrl,Austrolittorina cincta,FALSE,142
TaurangaHead,1,178,D,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,55
TaurangaHead,1,178,D,1,Bare Ctrl,Epopella plicata COUNT,FALSE,35
TaurangaHead,1,178,D,1,Bare Ctrl,Haustrum scobina,FALSE,35
TaurangaHead,1,178,D,1,Bare Ctrl,Margarella spp,FALSE,4
TaurangaHead,1,178,D,1,Bare Ctrl,Risellopsis varia,FALSE,2
TaurangaHead,1,178,D,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,17
TaurangaHead,1,178,D,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,48
TaurangaHead,1,178,D,1,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,2
TaurangaHead,1,178,D,4,Ctrl,Austrolittorina antipodum,FALSE,5
TaurangaHead,1,178,D,4,Ctrl,Austrolittorina cincta,FALSE,92
TaurangaHead,1,178,D,4,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,192
TaurangaHead,1,178,D,4,Ctrl,Epopella plicata COUNT,FALSE,39
TaurangaHead,1,178,D,4,Ctrl,Haustrum scobina,FALSE,10
TaurangaHead,1,178,D,4,Ctrl,Patelloida corticata,FALSE,2
TaurangaHead,1,178,D,4,Ctrl,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,178,D,4,Ctrl,Risellopsis varia,FALSE,13
TaurangaHead,1,178,D,4,Ctrl,Siphonaria australis,FALSE,4
TaurangaHead,1,178,D,4,Ctrl,UNID Tar,TRUE,1
TaurangaHead,1,178,D,4,Ctrl,Xenostrobus pulex COUNT,FALSE,265
TaurangaHead,1,178,D,4,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,3
TaurangaHead,1,178,E,4,- Pred,Austrolittorina antipodum,FALSE,22
TaurangaHead,1,178,E,4,- Pred,Austrolittorina cincta,FALSE,131
TaurangaHead,1,178,E,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,37
TaurangaHead,1,178,E,4,- Pred,Elminius modestus COUNT,FALSE,3
TaurangaHead,1,178,E,4,- Pred,Epopella plicata COUNT,FALSE,127
TaurangaHead,1,178,E,4,- Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,178,E,4,- Pred,Notoacmea Black,FALSE,16
TaurangaHead,1,178,E,4,- Pred,Notoacmea Net,FALSE,1
TaurangaHead,1,178,E,4,- Pred,Notoacmea Radialspokes,FALSE,2
TaurangaHead,1,178,E,4,- Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,178,E,4,- Pred,Porphyra COUNT,FALSE,1
TaurangaHead,1,178,E,4,- Pred,Risellopsis varia,FALSE,3
TaurangaHead,1,178,E,4,- Pred,UNID Algae Red,TRUE,3
TaurangaHead,1,178,E,4,- Pred,Xenostrobus pulex COUNT,FALSE,851
TaurangaHead,1,178,E,4,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,4
TaurangaHead,1,178,E,1,+ Pred,Austrolittorina antipodum,FALSE,66
TaurangaHead,1,178,E,1,+ Pred,Austrolittorina cincta,FALSE,283
TaurangaHead,1,178,E,1,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,26
TaurangaHead,1,178,E,1,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,178,E,1,+ Pred,Epopella plicata COUNT,FALSE,224
TaurangaHead,1,178,E,1,+ Pred,Epopella plicata DEADCOUNT,FALSE,3
TaurangaHead,1,178,E,1,+ Pred,Gravel,TRUE,20
TaurangaHead,1,178,E,1,+ Pred,Haustrum scobina,FALSE,6
TaurangaHead,1,178,E,1,+ Pred,Haustrum scobina eggmasses,FALSE,3
TaurangaHead,1,178,E,1,+ Pred,Notoacmea Black,FALSE,4
TaurangaHead,1,178,E,1,+ Pred,Notoacmea Net,FALSE,1
TaurangaHead,1,178,E,1,+ Pred,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,178,E,1,+ Pred,Risellopsis varia,FALSE,3
TaurangaHead,1,178,E,1,+ Pred,Siphonaria australis,FALSE,5
TaurangaHead,1,178,E,1,+ Pred,UNID Algae Green,TRUE,0.1
TaurangaHead,1,178,E,1,+ Pred,UNID Algae Red,TRUE,8
TaurangaHead,1,178,E,1,+ Pred,UNID Tar,TRUE,0.5
TaurangaHead,1,178,E,1,+ Pred,Xenostrobus pulex COUNT,FALSE,559
TaurangaHead,2,178,E,1,+ Pred,Xenostrobus pulex COUNT,FALSE,633
TaurangaHead,1,178,E,1,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,51
TaurangaHead,1,178,E,2,Bare Ctrl,Austrolittorina antipodum,FALSE,188
TaurangaHead,1,178,E,2,Bare Ctrl,Austrolittorina cincta,FALSE,136
TaurangaHead,1,178,E,2,Bare Ctrl,Cellana radians,FALSE,1
TaurangaHead,1,178,E,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,93
TaurangaHead,1,178,E,2,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,178,E,2,Bare Ctrl,Epopella plicata COUNT,FALSE,12
TaurangaHead,1,178,E,2,Bare Ctrl,Notoacmea 2spokes,FALSE,3
TaurangaHead,1,178,E,2,Bare Ctrl,Notoacmea Black,FALSE,2
TaurangaHead,1,178,E,2,Bare Ctrl,Notoacmea Net,FALSE,3
TaurangaHead,1,178,E,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,178,E,2,Bare Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,178,E,2,Bare Ctrl,UNID Tar,TRUE,0.5
TaurangaHead,1,178,E,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,3
TaurangaHead,1,178,E,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,26
TaurangaHead,1,178,E,3,Ctrl,Austrolittorina antipodum,FALSE,161
TaurangaHead,1,178,E,3,Ctrl,Austrolittorina cincta,FALSE,175
TaurangaHead,1,178,E,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,32
TaurangaHead,1,178,E,3,Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,178,E,3,Ctrl,Epopella plicata COUNT,FALSE,19
TaurangaHead,1,178,E,3,Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,178,E,3,Ctrl,Notoacmea Black,FALSE,19
TaurangaHead,1,178,E,3,Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,178,E,3,Ctrl,Notoacmea Radialspokes,FALSE,2
TaurangaHead,1,178,E,3,Ctrl,Risellopsis varia,FALSE,2
TaurangaHead,1,178,E,3,Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,178,E,3,Ctrl,UNID Algae Green,TRUE,0.1
TaurangaHead,1,178,E,3,Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,178,E,3,Ctrl,Xenostrobus pulex COUNT,FALSE,741
TaurangaHead,1,178,F,3,- Pred,Austrolittorina antipodum,FALSE,7
TaurangaHead,1,178,F,3,- Pred,Austrolittorina cincta,FALSE,93
TaurangaHead,1,178,F,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,106
TaurangaHead,1,178,F,3,- Pred,Epopella plicata COUNT,FALSE,71
TaurangaHead,1,178,F,3,- Pred,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,178,F,3,- Pred,Haustrum scobina,FALSE,12
TaurangaHead,1,178,F,3,- Pred,Hemigrapsus sexdentatus,FALSE,1
TaurangaHead,1,178,F,3,- Pred,Margarella spp,FALSE,1
TaurangaHead,1,178,F,3,- Pred,Notoacmea Black,FALSE,5
TaurangaHead,1,178,F,3,- Pred,Notoacmea Radialspokes,FALSE,3
TaurangaHead,1,178,F,3,- Pred,Risellopsis varia,FALSE,1
TaurangaHead,1,178,F,3,- Pred,Siphonaria australis,FALSE,2
TaurangaHead,1,178,F,3,- Pred,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,178,F,3,- Pred,UNID Algae Red,TRUE,1
TaurangaHead,1,178,F,3,- Pred,Xenostrobus pulex COUNT,FALSE,792
TaurangaHead,2,178,F,3,- Pred,Xenostrobus pulex COUNT,FALSE,872
TaurangaHead,1,178,F,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,20
TaurangaHead,1,178,F,1,+ Pred,Austrolittorina antipodum,FALSE,9
TaurangaHead,1,178,F,1,+ Pred,Austrolittorina cincta,FALSE,480
TaurangaHead,1,178,F,1,+ Pred,Benhamina obliquata,FALSE,1
TaurangaHead,1,178,F,1,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,202
TaurangaHead,1,178,F,1,+ Pred,Epopella plicata COUNT,FALSE,177
TaurangaHead,1,178,F,1,+ Pred,Epopella plicata DEADCOUNT,FALSE,5
TaurangaHead,1,178,F,1,+ Pred,Haustrum scobina,FALSE,7
TaurangaHead,1,178,F,1,+ Pred,Margarella spp,FALSE,1
TaurangaHead,1,178,F,1,+ Pred,Nereididae spp,FALSE,2
TaurangaHead,1,178,F,1,+ Pred,Notoacmea 2spokes,FALSE,6
TaurangaHead,1,178,F,1,+ Pred,Notoacmea Black,FALSE,11
TaurangaHead,1,178,F,1,+ Pred,Notoacmea Radialspokes,FALSE,6
TaurangaHead,1,178,F,1,+ Pred,Porphyra COUNT,FALSE,1
TaurangaHead,1,178,F,1,+ Pred,Risellopsis varia,FALSE,1
TaurangaHead,1,178,F,1,+ Pred,UNID Algae Red,TRUE,0.5
TaurangaHead,1,178,F,1,+ Pred,Xenostrobus pulex COUNT,FALSE,791
TaurangaHead,1,178,F,1,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,8
TaurangaHead,1,178,F,4,Bare Ctrl,Austrolittorina antipodum,FALSE,76
TaurangaHead,1,178,F,4,Bare Ctrl,Austrolittorina cincta,FALSE,120
TaurangaHead,1,178,F,4,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,5
TaurangaHead,1,178,F,4,Bare Ctrl,Epopella plicata COUNT,FALSE,66
TaurangaHead,1,178,F,4,Bare Ctrl,Notoacmea Black,FALSE,1
TaurangaHead,1,178,F,4,Bare Ctrl,Notoacmea Radialspokes,FALSE,2
TaurangaHead,1,178,F,4,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,16
TaurangaHead,1,178,F,4,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,27
TaurangaHead,1,178,F,2,Ctrl,Austrolittorina antipodum,FALSE,45
TaurangaHead,1,178,F,2,Ctrl,Austrolittorina cincta,FALSE,301
TaurangaHead,1,178,F,2,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,26
TaurangaHead,1,178,F,2,Ctrl,Epopella plicata COUNT,FALSE,209
TaurangaHead,1,178,F,2,Ctrl,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,178,F,2,Ctrl,Haustrum scobina,FALSE,11
TaurangaHead,1,178,F,2,Ctrl,Margarella spp,FALSE,1
TaurangaHead,1,178,F,2,Ctrl,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,178,F,2,Ctrl,Notoacmea Black,FALSE,11
TaurangaHead,1,178,F,2,Ctrl,Notoacmea Radialspokes,FALSE,5
TaurangaHead,1,178,F,2,Ctrl,Patelloida corticata,FALSE,1
TaurangaHead,1,178,F,2,Ctrl,Risellopsis varia,FALSE,7
TaurangaHead,1,178,F,2,Ctrl,Xenostrobus pulex COUNT,FALSE,420
TaurangaHead,1,178,F,2,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,9
TaurangaHead,1,280,A,1,- Pred,Xenostrobus pulex COUNT,FALSE,535
