Site,Year,Season,SurveyType,TideZone,Transect,Quad,QuadSize,SpeciesName,MainQuadOnlySpecies,PercentCoverSpecies,ExtrapolatedCount
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Haustrum haustorium,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Notoacmea Radialspokes,TRUE,FALSE,7
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Patelloida corticata,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Risellopsis varia,TRUE,FALSE,9
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Siphonaria australis,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,UNID Macroalgae,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,1,3,0.25,Xenostrobus pulex,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Austrolittorina antipodum,TRUE,FALSE,10
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Austrolittorina cincta,TRUE,FALSE,86.66
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Bare Rock,FALSE,TRUE,84
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Calantica spinosa,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Cellana denticulata,FALSE,FALSE,44
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Cellana ornata,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Cellana radians,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Chamaesipho columna,FALSE,TRUE,5
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Haustrum scobina,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Patelloida corticata,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Risellopsis varia,TRUE,FALSE,46.66
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,12
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,UNID Macroalgae,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,1,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Austrolittorina antipodum,TRUE,FALSE,6.66
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Austrolittorina cincta,TRUE,FALSE,156.66
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Bare Rock,FALSE,TRUE,58
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Cellana denticulata,FALSE,FALSE,18
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Cellana ornata,FALSE,FALSE,6
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Cellana radians,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Chamaesipho brunnea,FALSE,TRUE,30
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Chamaesipho columna,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Notoacmea Radialspokes,TRUE,FALSE,12
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Patelloida corticata,TRUE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Risellopsis varia,TRUE,FALSE,43.33
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Siphonaria australis,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,8
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,UNID Macroalgae,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,1,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Austrolittorina antipodum,TRUE,FALSE,16.66
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Austrolittorina cincta,TRUE,FALSE,236.66
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Bare Rock,FALSE,TRUE,89
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Cellana denticulata,FALSE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Cellana ornata,FALSE,FALSE,83
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Chamaesipho brunnea,FALSE,TRUE,8
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Chamaesipho columna,FALSE,TRUE,2
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Notoacmea Radialspokes,TRUE,FALSE,17
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Onchidella nigricans,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Patelloida corticata,TRUE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Siphonaria australis,TRUE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,4
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,UNID Macroalgae,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,1,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Austrolittorina antipodum,TRUE,FALSE,16.66
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Austrolittorina cincta,TRUE,FALSE,243.33
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Bare Rock,FALSE,TRUE,75
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Calantica spinosa,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Cellana denticulata,FALSE,FALSE,7
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Cellana ornata,FALSE,FALSE,94
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Cellana radians,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Chamaesipho columna,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,3
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Haustrum scobina,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Montfortula chathamensis,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Mytilus galloprovincialis,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Notoacmea pileopsis,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Notoacmea Radialspokes,TRUE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Onchidella nigricans,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Patelloida corticata,TRUE,FALSE,23
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Risellopsis varia,TRUE,FALSE,10
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Siphonaria australis,TRUE,FALSE,10
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,9
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,UNID Macroalgae,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,2,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Austrolittorina cincta,TRUE,FALSE,76.66
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Bare Rock,FALSE,TRUE,79
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Benhamina obliquata,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Cellana denticulata,FALSE,FALSE,12
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Cellana ornata,FALSE,FALSE,11
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Chamaesipho columna,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Notoacmea 2spokes,TRUE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Notoacmea Net,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Notoacmea Radialspokes,TRUE,FALSE,4
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Patelloida corticata,TRUE,FALSE,6
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Risellopsis varia,TRUE,FALSE,7
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Siphonaria australis,TRUE,FALSE,15
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,UNID Macroalgae,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,High,2,3,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Austrolittorina antipodum,TRUE,FALSE,23.33
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Austrolittorina cincta,TRUE,FALSE,386.66
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Bare Rock,FALSE,TRUE,36
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Cellana ornata,FALSE,FALSE,23
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Chamaesipho brunnea,FALSE,TRUE,40
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Chamaesipho columna,FALSE,TRUE,20
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Notoacmea 2spokes,TRUE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Notoacmea pileopsis,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,37
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Patelloida corticata,TRUE,FALSE,14
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Risellopsis varia,TRUE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Siphonaria australis,TRUE,FALSE,9
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,UNID Macroalgae,FALSE,TRUE,3
Rakautara,2006,Summer,Quads_All_species,High,2,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Austrolittorina antipodum,TRUE,FALSE,10
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Austrolittorina cincta,TRUE,FALSE,223.33
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Bare Rock,FALSE,TRUE,53
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Cellana denticulata,FALSE,FALSE,16
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Cellana ornata,FALSE,FALSE,18
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Cellana radians,FALSE,FALSE,14
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Chamaesipho brunnea,FALSE,TRUE,35
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Chamaesipho columna,FALSE,TRUE,5
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,6
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Epopella plicata,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Notoacmea Radialspokes,TRUE,FALSE,15
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Patelloida corticata,TRUE,FALSE,35
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Risellopsis varia,TRUE,FALSE,20
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Siphonaria australis,TRUE,FALSE,12
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,18
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,UNID Macroalgae,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,High,2,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Bare Rock,FALSE,TRUE,60
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Calantica villosa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Cellana denticulata,FALSE,FALSE,9
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Chamaesipho columna,FALSE,TRUE,30
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Diloma aethiops,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Patelloida corticata,TRUE,FALSE,50
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Risellopsis varia,TRUE,FALSE,40
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Siphonaria australis,TRUE,FALSE,203.33
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,31
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Bare Rock,FALSE,TRUE,45
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Cellana denticulata,FALSE,FALSE,22
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Cellana ornata,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Chamaesipho columna,FALSE,TRUE,50
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,4
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Epopella plicata,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Onchidella nigricans,FALSE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Patelloida corticata,TRUE,FALSE,123.33
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Risellopsis varia,TRUE,FALSE,53.33
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Siphonaria australis,TRUE,FALSE,40
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,0.25,UNID Tar,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Bare Rock,FALSE,TRUE,20
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Cellana denticulata,FALSE,FALSE,7
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Cellana ornata,FALSE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Chamaesipho brunnea,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Chamaesipho columna,FALSE,TRUE,61
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,15
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Onchidella nigricans,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Patelloida corticata,TRUE,FALSE,46.66
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Risellopsis varia,TRUE,FALSE,36.66
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Siphonaria australis,TRUE,FALSE,33.33
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,UNID Tar,FALSE,TRUE,2
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Bare Rock,FALSE,TRUE,60
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Calantica villosa,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Cellana denticulata,FALSE,FALSE,9
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Cellana radians,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Chamaesipho columna,FALSE,TRUE,20
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,5
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Epopella plicata,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Patelloida corticata,TRUE,FALSE,7
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Risellopsis varia,TRUE,FALSE,24
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Siphonaria australis,TRUE,FALSE,2
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,6
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,UNID Macroalgae,FALSE,TRUE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,UNID Tar,FALSE,TRUE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Austrolittorina cincta,TRUE,FALSE,3.33
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Bare Rock,FALSE,TRUE,40
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Cellana denticulata,FALSE,FALSE,10
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Chamaesipho brunnea,FALSE,TRUE,40
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Chamaesipho columna,FALSE,TRUE,9
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,7
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Haustrum haustorium,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Patelloida corticata,TRUE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Risellopsis varia,TRUE,FALSE,36.66
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Siphonaria australis,TRUE,FALSE,17
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,UNID Eggmasses,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,UNID Macroalgae,FALSE,TRUE,3
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,UNID Tar,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Austrolittorina antipodum,TRUE,FALSE,6.66
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Austrolittorina cincta,TRUE,FALSE,46.66
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Bare Rock,FALSE,TRUE,43
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Calantica villosa,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Cellana denticulata,FALSE,FALSE,9
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Cellana radians,FALSE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Chamaesipho columna,FALSE,TRUE,20
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,25
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Haustrum haustorium,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Montfortula chathamensis,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Notoacmea Radialspokes,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Onchidella nigricans,FALSE,FALSE,3
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Patelloida corticata,TRUE,FALSE,103.33
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Risellopsis varia,TRUE,FALSE,70
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Siphonaria australis,TRUE,FALSE,16.66
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,42
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,UNID Macroalgae,FALSE,TRUE,0.5
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Austrolittorina antipodum,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Austrolittorina cincta,TRUE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Bare Rock,FALSE,TRUE,45
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Cellana denticulata,FALSE,FALSE,5
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Cellana ornata,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Chamaesipho brunnea,FALSE,TRUE,1
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Chamaesipho columna,FALSE,TRUE,34
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,20
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,0.25,Diloma aethiops,FALSE,FALSE,1
